id,price,lat,lng,name,rating,property_type,room_type,person_capacity,bedrooms,beds,bathrooms,cleanliness_rating,location_rating,value_rating,communication_rating,checkin_rating,accuracy_rating,review_count,description,city,created_at
824761192116311440,192.2,34.018972231323616,-118.49440620904107,Elegant 1-Bedroom Apartment in the heart of SM,,Entire rental unit,Entire home/apt,4,1,2,1,4.86,4.96,4.84,4.95,4.85,4.88,108,"",Santa Monica,2025-12-31 22:57:20.621348
1011664069029780820,70,40.77066,-73.92103,LARGE bedroom close to Manhattan and LGA airport,,Private room in home,Private room,4,1,2,2,4.78,4.82,4.69,4.87,4.92,4.75,134,"",Queens,2025-12-31 22:05:29.558719
653258474247952642,654,40.76445,-73.98468,The Black Velvet Suite.,,Private room in rental unit,Private room,2,1,1,1,4.79,4.88,4.6,4.83,4.83,4.68,133,"",New York,2025-12-31 18:27:10.607913
1084828217755386005,92.6,40.7345258,-73.8554255,NYC One Bedroom Masterpiece,,Entire guest suite,Entire home/apt,2,1,1,1,4.96,4.78,4.82,4.97,4.82,4.94,68,"",New York,2025-12-31 18:28:47.558914
1306010210467708743,178,34.06319,-118.37491,Balcony Bliss: Studio Close to DTLA & Hollywood,,Entire rental unit,Entire home/apt,2,0,1,1,4.85,4.64,4.64,4.92,4.87,4.59,40,"",Beverly Hills,2025-12-31 22:32:19.121132
1158898833391111000,196.6,34.06060251435171,-118.39040384330922,Beautiful 1BR. Central Location!,,Entire rental unit,Entire home/apt,3,1,1,1,4.93,4.76,4.81,4.97,4.94,4.88,67,"",Beverly Hills,2025-12-31 22:32:12.070153
1485619082770718395,886,40.75576,-73.99386,Arlo Midtown - King Room with ADA features,,Room in hotel,Private room,2,1,1,,5,5,5,4.33,5,5,3,"",New York,2025-12-31 19:44:23.239009
1069580354212412517,186.8,40.76021,-73.98761,Serenity at the Heart of NYC l No Cleaning fee,,Room in hotel,Private room,2,0,1,,4.84,4.88,4.67,4.77,4.78,4.8,310,"",New York,2025-12-31 21:59:01.465094
1522452046002204358,159.2,40.73984,-73.98401,Prime NoMad Location + Breakfast & Rooftop Terrace,,Room in hotel,Private room,2,1,1,,5,5,5,5,5,5,4,"",New York,2025-12-31 21:58:44.344382
1542976832602708879,192.8,34.09395,-118.37424,1bdHollywood FREE parking w/d jacuzzi 0cleaningfee,,Entire rental unit,Entire home/apt,2,1,1,1,5,5,4,5,4,5,1,"",West Hollywood,2025-12-31 22:32:09.049485
1444468881640185072,192.8,34.09734,-118.36299,Paradise Gateway| Heart Of Hollywood | parking,,Entire condo,Entire home/apt,2,0,1,1,4.59,4.76,4.65,4.82,4.59,4.65,18,"",West Hollywood,2025-12-31 22:56:37.207283
838711201434289236,180.2,34.13694379116767,-118.37997777487614,Hollywood Hills Hideaway with VIEWS! Private Suite,,Entire guest suite,Entire home/apt,2,1,1,1,5,5,4.97,5,5,5,30,"",Los Angeles,2025-12-31 22:56:51.372036
1166252537202042135,71.4,40.7896106,-74.0034162,"New private room, 20 mins to NYC by direct bus!",,Private room in home,Private room,2,1,1,1,4.85,4.8,4.72,4.96,4.92,4.9,105,"",West New York,2025-12-31 17:56:01.365912
1052767826783426157,229.4,40.68542434009227,-73.97926926955141,Simply Brooklyn Apt#4,,Entire rental unit,Entire home/apt,2,1,1,1,4.84,4.95,4.81,4.96,4.8,4.93,101,"",Brooklyn,2025-12-31 19:56:58.632262
1530509383446317753,248.2,34.08468137363274,-118.37223992219177,Melrose Modern 1BR — Walk to Cafés & Boutiques,,Entire rental unit,Entire home/apt,4,1,1,1,5,5,5,5,5,5,2,"",West Hollywood,2025-12-31 23:33:19.559971
697719311988590720,84.2,40.67263,-73.91716,Private room for any type of stay,,Private room in rental unit,Private room,2,1,1,1,4.61,4.57,4.76,4.84,4.86,4.85,148,"",Brooklyn,2025-12-31 21:59:09.025999
51383927,106.2,40.69016681717648,-73.93083225188816,"Lovely, Sunny, & Spacious Private room",,Private room in rental unit,Private room,2,1,1,1,4.9,4.71,4.73,4.9,4.88,4.91,90,"",Brooklyn,2025-12-31 19:53:08.586852
44476913,237.8,34.10179,-118.37832,Quiet Studio Atop  Laurel Canyon,,Entire guest suite,Entire home/apt,2,0,1,1,4.93,4.97,4.94,4.99,4.99,4.99,95,"",Los Angeles,2026-01-01 00:10:30.900802
1368345301156208073,328,40.79832979541193,-73.99953775197126,Cozy private room near NYC,,Private room in home,Private room,1,1,1,2,4.8,4.91,4.86,5,4.94,4.86,35,"",North Bergen,2025-12-31 18:24:48.436389
1157779514728006766,110.6,34.06135,-118.37628,Stylish & Private 1BR with Bath and Free Parking,,Private room in rental unit,Private room,2,1,1,,4.95,4.56,4.91,4.98,4.81,4.84,44,"",Beverly Hills,2025-12-31 23:42:36.129715
1177359119693006427,93.2,40.61881,-74.0323824,Bay Ridge Beauty: Perfect Studio for Travelers,,Entire rental unit,Entire home/apt,2,0,1,1,4.64,4.8,4.67,4.93,4.91,4.73,55,"",Brooklyn,2025-12-31 21:59:00.961841
1117633294578182697,91,34.060460148449835,-118.40445955857392,Cozy Koreatown Private Room Near DTLA,,Private room in rental unit,Private room,2,1,1,2,4.78,4.67,4.78,5,4.89,4.78,9,"",Beverly Hills,2025-12-31 22:32:15.092279
1177486926345069371,121,40.61881,-74.03238,Traveler's Delight: Restful Bay Ridge Studio,,Entire rental unit,Entire home/apt,2,0,1,1,4.59,4.74,4.56,4.9,4.83,4.71,93,"",Brooklyn,2025-12-31 19:55:31.785033
1170451381770726306,98,40.61881,-74.0323824,Charming Bay Ridge: Ideal for Urban Explorers,,Entire rental unit,Entire home/apt,2,0,1,1,4.66,4.76,4.51,4.81,4.86,4.6,83,"",Brooklyn,2025-12-31 19:53:28.833608
759618126064467893,128.8,40.76342,-73.94153,Cozy bedroom with city views,,Private room in rental unit,Private room,2,1,1,1,4.99,4.65,4.95,4.98,4.95,4.99,105,"",Queens,2026-01-01 00:02:01.505289
733422980036577408,67.4,40.6518,-73.94932,Caribbean Vibes Nookie,,Private room in home,Private room,1,1,1,1,4.81,4.71,4.93,4.91,4.95,4.9,123,"",Brooklyn,2025-12-31 21:59:10.036209
1231323082370617486,69.4,40.7983381,-74.0056725,"Stylish Private Bedroom, close to NYC!",,Private room in home,Private room,2,1,1,1,4.88,4.7,4.81,4.97,5,4.86,74,"",North Bergen,2025-12-31 18:24:17.229867
1359171525072895766,142.6,34.063562613820594,-118.37305555525462,Comfy Studio w/Balcony + Parking,,Entire rental unit,Entire home/apt,2,1,1,1,4.88,4.64,4.88,5,4.8,4.76,25,"",Beverly Hills,2025-12-31 22:56:36.700594
1381557325830172059,171.8,34.09266,-118.37548,Gorgeous K-Town Studio,,Entire rental unit,Entire home/apt,2,0,1,1,4.86,4.86,5,4.95,4.95,5,21,"",West Hollywood,2025-12-31 22:56:25.122203
18022636,179,40.732061877588215,-73.95773626411398,Beautiful 1 Bedroom in Prime Greenpoint,,Entire rental unit,Entire home/apt,2,1,2,1,4.78,4.9,4.7,4.83,4.93,4.83,430,"",Brooklyn,2025-12-31 19:53:12.35452
1438561016220045910,442,40.74565916267436,-74.06134091238057,20minNYC•PrivateRm•QueenBed•FreeParking(request),,Private room in home,Private room,2,1,1,1,4.9,4.73,4.9,4.98,4.95,4.98,41,"",Jersey City,2025-12-31 19:46:06.517348
724702772019188387,284,40.67621,-73.9425,A Renovated Historic Brownstone w/ Park Views,,Entire rental unit,Entire home/apt,2,1,2,1,4.98,4.84,4.84,4.98,4.92,4.92,50,"",Brooklyn,2026-01-01 00:10:37.449988
1450862669308335601,152.6,40.7543486,-73.993907,"Well-placed in Midtown, steps from NYC must-sees",,Room in hotel,Private room,2,1,1,,4.85,4.78,4.66,4.8,4.87,4.79,252,"",New York,2025-12-31 21:58:51.899349
1197132248327674617,191.2,34.09724845736147,-118.37350709205417,Hollywood Hills Hideaway,,Entire guesthouse,Entire home/apt,2,1,1,1,4.66,4.88,4.78,4.95,4.95,4.81,59,"",Los Angeles,2025-12-31 23:33:35.228226
53628816,120.6,40.68236,-73.92803,"Modern Room, Private Bath | Historic BK Brownstone",,Private room in condo,Private room,2,1,,,4.96,4.76,4.94,4.97,4.94,4.96,93,"",Brooklyn,2025-12-31 19:53:02.356766
1109823537876520834,156.4,34.0061133202338,-118.48853515561021,Beachside Haven in Santa Monica |Steps from Ocean!,,Entire rental unit,Entire home/apt,2,1,1,1,4.77,4.98,4.89,5,4.92,4.87,53,"",Santa Monica,2025-12-31 22:56:56.926356
20651581,164.6,40.6507835,-74.0072548,Sunset Park Suite,,Private room in townhouse,Private room,2,1,1,,4.99,4.87,4.97,4.98,4.99,4.99,216,"",Brooklyn,2025-12-31 19:55:59.492488
1348835641092354913,83,40.72208,-74.04891,"Hotel-Style– No Host, Professionally Managed ID301",,Private room in rental unit,Private room,2,1,1,1,4.94,4.94,4.67,4.78,4.89,4.67,18,"",Jersey City,2025-12-31 19:42:22.878082
51872416,84.4,34.03602160063715,-118.46373862733795,Comfy room near Santa Monica,,Private room in rental unit,Private room,1,1,1,1.5,4.81,4.75,4.6,4.77,4.74,4.71,236,"",Santa Monica,2025-12-31 22:57:04.485853
1197859177973871671,111.2,40.74525,-73.92315,Cozy & Peaceful / Near Train + 15 Min to Manhattan,,Private room in rental unit,Private room,2,1,1,1,5,4.93,4.9,4.97,4.97,5,30,"",Queens,2025-12-31 21:59:22.161097
675418095311402651,170.4,34.02049,-118.46851,MCM Studio with Patio,,Entire guesthouse,Entire home/apt,2,1,1,1,4.91,4.91,4.74,4.97,4.96,4.93,180,"",Santa Monica,2025-12-31 22:57:00.958684
701279449329328106,76.2,40.67411,-73.9168,Full size private bedroom!,,Private room in rental unit,Private room,2,1,1,1,4.78,4.51,4.77,4.85,4.86,4.86,168,"",Brooklyn,2025-12-31 21:59:12.053122
1507953779135782582,545,40.78534,-74.01025,Family-Friendly Room with NYC View • 20 min to NYC,,Private room in rental unit,Private room,3,1,3,1,5,5,5,5,5,5,11,"",West New York,2025-12-31 19:45:51.978591
3527764,86.2,40.73784,-73.89794,Tranquility Trip House (near Laguardia Airport),,Private room in home,Private room,2,1,1,1,4.9,4.83,4.85,4.93,4.93,4.93,41,"",Queens,2025-12-31 21:59:24.683143
1388763703373433611,361,40.794355,-74.0091831,Bright & Spacious Room w/ 2 Beds – Easy NYC Access,,Private room in home,Private room,3,1,1,1,4.89,4.75,4.8,4.98,4.95,4.95,55,"",Guttenberg,2025-12-31 18:23:14.436624
669305594749936462,234,40.68125,-73.93932,Brooklyn bright studio apartment!,,Entire rental unit,Entire home/apt,2,0,1,1,4.95,4.82,4.62,4.92,4.96,4.91,154,"",Brooklyn,2025-12-31 19:56:28.887624
47050312,1042,40.76124954,-73.99189758,Cute Studio: 5 minutes walk to Times Square,,Entire rental unit,Entire home/apt,2,1,1,1,4.69,4.87,4.58,4.86,4.73,4.75,255,"",New York,2025-12-31 19:48:47.123714
886856156430249385,180.6,40.76429926550093,-73.98673728621432,"New Cozy Escape, Heart of Times Square",,Room in hotel,Private room,2,1,1,1,4.87,4.87,4.64,4.83,4.82,4.78,141,"",New York,2025-12-31 21:58:56.941304
1304825665869200675,59,40.74411946712773,-74.04836600951711,Private room 05 in jersey city,,Private room in rental unit,Private room,2,1,1,2,4.8,4.68,4.8,4.84,4.88,4.88,25,"",Jersey City,2025-12-31 18:22:44.347775
31301754,76.8,40.6729271,-73.9108122,Comfy & legally registered Room in Brooklyn,,Private room in townhouse,Private room,1,1,1,1,4.73,4.42,4.81,4.97,4.92,4.8,106,"",Brooklyn,2026-01-01 00:02:03.017127
42486136,123.8,40.57653,-73.95199,Large sunny room with private bath & balcony,,Private room in home,Private room,2,1,1,,4.85,4.86,4.84,4.93,4.9,4.94,115,"",Brooklyn,2025-12-31 19:55:49.463467
1443890617110255424,204,34.01275,-118.49736,Wake Up to Waves – Beachside Bliss In Santa Monica,,Entire rental unit,Entire home/apt,2,0,1,1,4.9,5,4.9,5,4.8,5,20,"",Santa Monica,2025-12-31 22:57:19.093251
1490455717837721919,1017,40.757784,-73.983777,Deluxe Queen - MUSE Hotel,,Room in hotel,Private room,2,1,,,5,5,5,5,5,5,1,"",New York,2025-12-31 19:44:42.969659
1433746376656090683,198.8,34.094812656832026,-118.37695561909626,Sunset Studio VIEWS parking W/D pool/0cleaningfee,,Entire rental unit,Entire home/apt,2,1,1,1,4.62,4.67,4.47,4.64,4.31,4.53,45,"",West Hollywood,2025-12-31 22:32:23.154802
1385444743317351076,40.8,40.80836086854043,-74.00980022136815,One bed room in 2 bedroom house,,Private room in home,Private room,1,1,1,1.5,4.67,4.75,4.83,4.75,4.92,4.92,13,"",North Bergen,2025-12-31 21:59:00.459889
53707410,53.8,40.71218,-74.08149,The New Yorker: Near Public Transit to NYC,,Private room in home,Private room,2,1,1,1.5,4.78,4.27,4.81,4.98,4.96,4.83,105,"",Jersey City,2025-12-31 17:56:30.773294
1173233962500563626,106,40.61881,-74.03238,Bay Ridge Metroscape: Inviting NYC Studio Living,,Entire rental unit,Entire home/apt,2,0,1,1,4.67,4.82,4.66,4.87,4.88,4.8,112,"",Brooklyn,2025-12-31 19:54:22.574126
1554390926018437557,80,40.61761786331809,-74.03301750841693,Bright & Modern Studio in the Heart of Bay Ridge,,Entire rental unit,Entire home/apt,2,0,1,1,4.5,5,4.5,5,5,4.63,8,"",Brooklyn,2025-12-31 19:52:48.849796
8090216,96,34.02004,-118.49988,Lovely Bedroom - Just a few blocks from the Beach,,Private room in condo,Private room,1,1,1,1,4.85,4.95,4.79,4.94,4.9,4.87,417,"",Santa Monica,2025-12-31 22:56:53.894972
1580670972866443959,228.2,33.98145696800659,-118.46151149718293,Marina Edge | Bright 1BR/1BA Condo by the Beach,,Entire rental unit,Entire home/apt,3,1,1,1,4.67,4.67,5,4.67,5,5,3,"",Marina del Rey,2026-01-01 00:10:33.421523
1413634501332174889,72.4,40.7617428,-74.04311679999999,Peaceful Single Room Women Only - NJ/NYC,,Private room in rental unit,Private room,2,1,1,1,4.96,4.63,4.93,5,4.93,4.93,28,"",North Bergen,2025-12-31 17:54:32.554669
52554380,135.8,40.8081,-73.94708,Spacious and Lovely One Bedroom,,Private room in rental unit,Private room,1,1,1,2,4.93,4.85,4.91,4.99,4.96,4.95,281,"",New York,2025-12-31 22:05:30.065147
1424258376308234858,182.2,34.09237,-118.37432,Luxurious K-Town Studio,,Entire rental unit,Entire home/apt,2,0,1,1,4.94,4.94,4.97,4.97,5,5,33,"",West Hollywood,2025-12-31 22:32:19.623593
1447435494147953465,139.2,34.09345,-118.36063,Cozy studio West Hollywood|Wifi|AC|parking,,Entire rental unit,Entire home/apt,2,1,1,1,4.78,5,5,5,5,5,9,"",West Hollywood,2025-12-31 22:56:20.600308
1559011826991419664,124.2,34.0589,-118.38284,Beverly Hills stay with three twin beds,,Entire rental unit,Entire home/apt,3,1,3,1,5,5,5,5,5,5,3,"",Beverly Hills,2025-12-31 23:43:06.868358
54508,122.8,40.6789595110935,-73.97409474641334,S/Rm Br/st  PSlope great for  Med/Stu,,Private room in guest suite,Private room,2,1,1,1.5,4.69,4.96,4.83,4.91,4.94,4.86,227,"",Brooklyn,2025-12-31 21:59:18.61817
51920836,83.4,40.6415,-73.95387,Sunny Flatbush Cactus Oasis,,Private room in townhouse,Private room,1,1,1,1,4.96,4.79,4.96,4.97,4.94,4.97,105,"",Brooklyn,2025-12-31 19:55:15.865448
23130144,114.4,40.77977625481822,-73.94968295085873,Private bedroom in Manhattan Upper East Side,,Private room in rental unit,Private room,2,1,1,1,4.85,4.95,4.91,4.99,4.95,4.95,374,"",New York,2025-12-31 21:58:48.882381
1136297072647779971,1930,40.76484649818756,-73.9685670674096,Nice Central Midtown Apartment,,Room in aparthotel,Private room,2,1,1,,4.87,5,4.79,5,4.94,4.87,52,"",New York,2025-12-31 19:46:49.660109
667532032936314042,172.2,40.68322,-73.93996,Brooklyn entire studio apartment!,,Entire rental unit,Entire home/apt,2,1,1,1,4.93,4.81,4.62,4.91,4.94,4.91,177,"",Brooklyn,2025-12-31 19:51:48.572546
32191306,115.8,34.06456,-118.39806,Shopping Eating Sightseeing Unforgetable Memories,,Private room in rental unit,Private room,1,1,1,1,4.5,5,4.33,4.83,5,4.83,6,"",Beverly Hills,2025-12-31 22:32:26.183347
1348820973051082801,161.6,34.01802,-118.48724,"Bright & Cozy Santa Monica | Free Parking, Netflix",,Entire rental unit,Entire home/apt,2,1,1,1,4.83,4.94,4.77,4.96,4.85,4.92,52,"",Santa Monica,2025-12-31 22:57:24.661881
1287828599090091641,155.8,40.70457,-73.93594,Magic Wolf Private Studio in Brooklyn,,Private room in home,Private room,2,1,1,,4.88,4.87,4.85,4.97,4.93,4.92,60,"",Brooklyn,2025-12-31 19:56:16.846327
1342396891155481118,1031,40.74636,-73.984947,Arlo NoMad - Sweeping view from 31st-floor rooftop,,Room in hotel,Private room,2,1,1,,4.97,4.97,4.41,4.76,4.82,4.88,34,"",New York,2025-12-31 18:27:16.194988
22907568,306.4,34.11075,-118.37543,Studio 1080 Hollywood: Jetliner DTLA Views/Privacy,,Entire guest suite,Entire home/apt,2,0,2,1,4.97,4.99,4.91,5,4.98,4.99,392,"",Los Angeles,2025-12-31 22:56:41.76895
1467382321760838215,139,40.6806059,-73.9045612,*Private Full Suite-Next to multiple subway lines*,,Entire loft,Entire home/apt,2,1,1,1,4.77,4.77,4.91,5,4.95,4.91,22,"",Brooklyn,2025-12-31 19:52:25.983368
571799455601186486,127,40.75325,-73.93461,Deluxe Queen Room in Boutique Art Hotel,,Room in hotel,Private room,2,1,1,,5,4.67,4.67,5,5,5,3,"",Queens,2025-12-31 19:43:37.575272
1410030599090321589,314.6,34.06614,-118.39759,Charming Beverly Hills Apartment,,Entire rental unit,Entire home/apt,2,1,2,1,5,5,5,5,5,5,5,"",Beverly Hills,2025-12-31 22:32:31.7456
1110578563834555617,763,40.757657585631094,-73.98603528996,Sleepless City| Times Square. Fitness Center,,Room in hotel,Private room,2,1,1,1,4.5,4.93,4.54,4.79,4.76,4.64,112,"",New York,2025-12-31 19:47:41.233994
965995992034672989,154,40.69101445131023,-73.92597218918881,"Private Floor + Own Entrance, 15 mins to Manhattan",,Private room in rental unit,Private room,2,1,1,,4.96,4.69,4.9,5,4.95,4.95,104,"",Brooklyn,2025-12-31 19:52:18.607297
50888320,134.6,40.69722,-73.98497,Penthouse Room near Manhattan Bridge in DUMBO,,Private room in rental unit,Private room,1,1,1,,4.82,4.82,4.84,4.92,4.92,4.92,131,"",Brooklyn,2025-12-31 21:59:13.568866
1334449327806642973,123,34.06659,-118.37593,1 bedroom apt in Hollywood,,Entire rental unit,Entire home/apt,2,1,1,1,4.08,4.23,4.19,4.69,4.65,4.15,26,"",Beverly Hills,2025-12-31 22:32:13.578126
1516926185181955865,277,34.0759,-118.39583,2Bedroom Penthouse Loft on La Brea & 8th,,Entire rental unit,Entire home/apt,4,2,2,1.5,5,5,5,5,5,5,2,"",Beverly Hills,2025-12-31 22:32:31.243084
1518427333465583788,146.2,40.7004091,-73.92221219999999,Quiet&spacious room w/ private bathroom and patio,,Private room in rental unit,Private room,2,1,1,,5,5,5,5,5,5,3,"",Brooklyn,2025-12-31 21:59:15.594892
5298896,141.6,40.70419,-74.01127,Unique NYC Loft - Guest Room,,Private room in loft,Private room,2,1,1,1,4.9,4.96,4.92,4.99,4.99,4.96,370,"",New York,2025-12-31 17:52:19.090815
1385758419382486826,410,40.819302332379046,-73.92742212404997,Cozy Bedroom suite in Historic Townhouse,,Private room in townhouse,Private room,2,1,1,,4.93,4.47,4.93,4.6,5,5,15,"",Bronx,2025-12-31 17:54:48.610516
1099697666994383724,155.4,34.06482,-118.39497,Chic Apartment in the Heart of Beverly Hills #8,,Entire rental unit,Entire home/apt,2,1,1,1,4.35,4.94,4.59,4.88,4.88,4.59,17,"",Beverly Hills,2025-12-31 22:32:18.112536
21293326,693,40.71970857380125,-73.98145233531534,Large & Quiet Designer Room | Where LES meets EV,,Private room in rental unit,Private room,2,1,1,1,4.72,4.91,4.74,4.91,4.92,4.94,151,"",New York,2025-12-31 19:47:55.611007
53749136,440,40.77156,-74.01852,Room in artistic space- 10min from nyc!,,Private room in casa particular,Private room,1,1,1,1,4.54,4.78,4.76,4.91,4.89,4.83,46,"",Weehawken,2025-12-31 17:54:24.232138
739143,152.2,34.08282,-118.35294,Melrose Ave guest house with garden patio,,Entire guesthouse,Entire home/apt,1,0,1,1,4.79,4.95,4.83,4.93,4.94,4.82,125,"",Los Angeles,2025-12-31 23:33:20.568919
1438686431347188407,112.4,40.77356,-73.92758,Astoria Park- 30 min to Times Sq,,Private room in rental unit,Private room,2,1,1,1,4.92,4.84,5,5,5,5,25,"",Queens,2025-12-31 21:59:32.230019
1563919620588664126,61,40.80292,-74.0556,"Newly renovated w/Laundry, DW, Parking, NYC area",,Private room in condo,Private room,1,1,1,,5,5,5,5,5,5,1,"",Secaucus,2025-12-31 18:26:49.329223
1531919895491774964,237.2,34.09467,-118.36469,"New Modern King Bed, Free Safe Parking, Balcony",,Entire rental unit,Entire home/apt,2,1,1,1,4.83,4.67,4.83,5,5,5,6,"",West Hollywood,2025-12-31 22:56:21.606557
965972728839907811,154,40.69230920759659,-73.92544140570946,"Private Bathroom+Own Balcony, 15 mins to Manhattan",,Private room in rental unit,Private room,2,1,1,,4.96,4.66,4.91,5,4.96,4.91,116,"",Brooklyn,2025-12-31 19:52:50.802722
6527658,158,34.1217,-118.34665,Private Loft In Hollywood Hills (by Universal),,Entire guesthouse,Entire home/apt,2,1,1,1,4.86,4.91,4.83,4.98,4.98,4.89,1295,"",Los Angeles,2025-12-31 23:33:34.22109
869561893525362402,179.8,34.01327465635679,-118.4956102542,Beach-Close Santa Monica | Prime Location,,Entire rental unit,Entire home/apt,2,1,1,1,4.83,4.96,4.75,4.96,4.93,4.84,69,"",Santa Monica,2025-12-31 22:57:06.49551
1574314431236484074,,40.7936638,-74.01303279999999,(29)West New York room,,Private room in rental unit,Private room,2,1,1,1,5,5,5,5,4.5,5,2,"",West New York,2026-01-01 00:02:02.011105
15038469,117,40.67033,-73.9892,Cozy Park Slope Room (2 min. walk to subway),,Private room in rental unit,Private room,1,1,1,1,4.99,4.96,4.92,4.98,4.98,4.97,465,"",Brooklyn,2025-12-31 19:55:27.424693
1564240211724550970,153.4,34.13802,-118.35704,Cozy NoHo Studio Getaway near Universal Studios,,Entire home,Entire home/apt,3,0,2,1,5,5,5,5,5,5,4,"",Los Angeles County,2025-12-31 23:46:41.916192
1177495468022051968,93.2,40.61881,-74.0323824,Stylish & Central Bay Ridge Studio Living,,Entire rental unit,Entire home/apt,2,0,1,1,4.56,4.78,4.49,4.71,4.78,4.56,55,"",Brooklyn,2025-12-31 18:25:50.298969
15832524,265,34.10842,-118.38848,Modern Guesthouse with Private Patio,,Entire guest suite,Entire home/apt,2,0,1,1,4.93,4.85,4.81,4.98,4.96,4.92,133,"",Los Angeles,2025-12-31 23:33:32.709017
874757150246938448,176.2,34.01323,-118.49744,Outstanding Modern Studio with Ocean View,,Entire rental unit,Entire home/apt,3,1,1,1,4.89,4.99,4.84,4.92,4.95,4.88,76,"",Santa Monica,2025-12-31 22:57:16.076875
32857378,174.6,40.68413,-73.95233,Brooklyn matchbox studio apartment!,,Entire rental unit,Entire home/apt,2,0,1,1,4.83,4.82,4.61,4.87,4.89,4.77,284,"",Brooklyn,2025-12-31 21:59:07.514844
610666500252337896,159.6,34.01531,-118.49114,Santa Monica Beach,,Private room in rental unit,Private room,2,1,1,,4.97,4.96,4.83,4.97,4.87,4.92,102,"",Santa Monica,2025-12-31 22:57:05.489833
52128553,99,40.67934,-73.92166,Luxury Room w/ Backyard + Close Transportation,,Private room in rental unit,Private room,1,1,1,1,4.95,4.69,4.8,4.97,4.96,4.91,200,"",Brooklyn,2025-12-31 21:59:17.10514
52611526,127.6,40.69942206736262,-73.98471948744731,Bright Clean Room near Manhattan Bridge w/ balcony,,Private room in rental unit,Private room,1,1,1,1,4.9,4.87,4.81,4.97,4.91,4.95,104,"",Brooklyn,2025-12-31 21:58:52.904507
1517826923792683823,212.2,34.0150530530718,-118.49169794841438,Prime Location in Heart of Santa Monica!,,Entire rental unit,Entire home/apt,3,1,2,1,4.89,4.78,4.89,5,4.67,4.89,9,"",Santa Monica,2025-12-31 22:57:05.992074
1299222792779005171,1032,40.76245,-73.98493,Spacious Queen rooms of Times Square,,Room in hotel,Private room,4,1,1,2,5,5,5,5,5,5,2,"",New York,2025-12-31 18:30:21.792092
1147174224210375956,316,40.688612366962886,-73.91986261408924,The Peony Room,,Private room in rental unit,Private room,2,1,1,1,4.82,4.58,4.42,4.82,4.91,4.61,33,"",Brooklyn,2025-12-31 18:20:54.138752
15789337,73.6,40.79257,-74.01856,A nice room,,Private room in guesthouse,Private room,2,1,1,1,4.94,4.79,4.91,4.89,4.95,4.91,279,"",West New York,2025-12-31 17:54:52.361498
624652602355764943,1240,40.75262,-73.96951,Sunny Loft located in Midtown-East #4403,,Entire loft,Entire home/apt,3,1,1,1,4.85,4.91,4.7,4.82,4.93,4.85,261,"",New York,2025-12-31 19:44:19.942007
922744584561278406,139.2,34.00000715975987,-118.47864188253881,Beautiful-Ocean-View Room in Santa Monica,,Private room in rental unit,Private room,1,1,1,,4.96,5,4.92,4.96,4.98,4.96,49,"",Santa Monica,2025-12-31 22:57:09.517984
48170773,518.2,34.10689,-118.36684,Laurel Canyon Tree House,,Entire home,Entire home/apt,4,3,3,3,4.95,4.97,4.86,4.97,4.98,4.98,190,"",Los Angeles,2025-12-31 23:33:28.658354
1044596274887028908,199,40.721321,-73.9584975,Arlo Hotel - City View Queen Room,,Room in hotel,Private room,2,1,1,,4.9,4.94,4.56,4.74,4.85,4.84,62,"",Brooklyn,2025-12-31 22:32:43.873725
1482206149760284092,199.8,34.09288,-118.34904,Cozy Hollywood Studio Next to Runyon Free Parking,,Entire rental unit,Entire home/apt,2,1,1,1,4.82,4.91,4.73,4.91,4.73,5,11,"",West Hollywood,2025-12-31 22:56:37.716086
3751832,58.6,34.02275,-118.41555,Classic Private Room in West LA,,Private room,Private room,1,1,1,1,4.92,4.86,4.94,4.96,4.98,4.96,609,"",Los Angeles,2025-12-31 22:32:28.715212
49388478,871,40.74789,-73.98701,Manhattan Cozy Studio Near Empire State Building.,,Entire rental unit,Entire home/apt,4,0,2,1,4.82,4.86,4.68,4.9,4.84,4.81,250,"",New York,2025-12-31 18:21:58.940473
836118007460273820,1295,40.706908424296394,-74.00880928793124,Mint House at 70 Pine: Superior Studio Suite,,Entire rental unit,Entire home/apt,4,1,2,1,4.86,4.84,4.73,4.84,4.88,4.9,251,"",New York,2025-12-31 19:49:48.659786
566115227830033854,137.2,40.7535786670221,-73.9343238174527,2 Double-Beds with Balcony Views in Boutique Hotel,,Room in boutique hotel,Private room,4,1,2,,4.71,4.78,4.56,4.9,4.95,4.88,41,"",Queens,2025-12-31 19:43:54.174572
43310986,146.2,40.71864,-73.99561,138 Bowery-Classic Queen Studio,,Room in aparthotel,Entire home/apt,2,0,1,1,4.78,4.9,4.66,4.4,4.89,4.87,82,"",New York,2025-12-31 17:55:49.734472
742567489503884321,107.6,40.7460212,-73.915042,Private Room | 23 Minutes to Times Square,,Private room in rental unit,Private room,2,1,1,1,4.95,4.88,4.92,4.98,4.93,4.98,121,"",Queens,2025-12-31 21:59:27.202921
708808138924351782,518,40.7943,-73.94606,"Gigantic Room Inside Manhattan, Central Pk & Metro",,Private room in home,Private room,2,1,2,1,4.71,4.63,4.83,4.96,4.99,4.9,211,"",New York,2025-12-31 19:48:29.692725
