listing_id,amenity_name,amenity_category
12133672,Garden view,Scenic views
12133672,Hair dryer,Bathroom
12133672,Shampoo,Bathroom
12133672,Body soap,Bathroom
12133672,Hot water,Bathroom
12133672,Essentials,Bedroom and laundry
12133672,Hangers,Bedroom and laundry
12133672,Bed linens,Bedroom and laundry
12133672,Extra pillows and blankets,Bedroom and laundry
12133672,Iron,Bedroom and laundry
12133672,TV with standard cable,Entertainment
12133672,Pack ’n play/Travel crib - always at the listing,Family
12133672,Central air conditioning,Heating and cooling
12133672,Heating,Heating and cooling
12133672,Exterior security cameras on property,Home safety
12133672,Smoke alarm,Home safety
12133672,Carbon monoxide alarm,Home safety
12133672,Fire extinguisher,Home safety
12133672,Wifi,Internet and office
12133672,Dedicated workspace,Internet and office
12133672,Refrigerator,Kitchen and dining
12133672,Microwave,Kitchen and dining
12133672,Dishes and silverware,Kitchen and dining
12133672,Mini fridge,Kitchen and dining
12133672,Coffee maker,Kitchen and dining
12133672,Toaster,Kitchen and dining
12133672,Kitchenette,Kitchen and dining
12133672,Dining table,Kitchen and dining
12133672,Private entrance,Location features
12133672,Private patio or balcony,Outdoor
12133672,Private backyard – Fully fenced,Outdoor
12133672,Outdoor furniture,Outdoor
12133672,Hammock,Outdoor
12133672,Outdoor dining area,Outdoor
12133672,Free driveway parking on premises – 1 space,Parking and facilities
12133672,Free street parking,Parking and facilities
12133672,Single level home,Parking and facilities
12133672,Pets allowed,Services
12133672,Luggage dropoff allowed,Services
12133672,Long term stays allowed,Services
12133672,Self check-in,Services
12133672,Lockbox,Services
12133672,Kitchen,Not included
12133672,Washer,Not included
12133672,Dryer,Not included
966015814531483475,Hair dryer,Bathroom
966015814531483475,Cleaning products,Bathroom
966015814531483475,Shampoo,Bathroom
966015814531483475,Essentials,Bedroom and laundry
966015814531483475,Hangers,Bedroom and laundry
966015814531483475,Bed linens,Bedroom and laundry
966015814531483475,Iron,Bedroom and laundry
966015814531483475,50 inch HDTV with Netflix,Entertainment
966015814531483475,Air conditioning,Heating and cooling
966015814531483475,Heating,Heating and cooling
966015814531483475,Exterior security cameras on property,Home safety
966015814531483475,Smoke alarm,Home safety
966015814531483475,Carbon monoxide alarm,Home safety
966015814531483475,Fire extinguisher,Home safety
966015814531483475,Wifi,Internet and office
966015814531483475,Kitchen,Kitchen and dining
966015814531483475,Refrigerator,Kitchen and dining
966015814531483475,Microwave,Kitchen and dining
966015814531483475,Cooking basics,Kitchen and dining
966015814531483475,Dishes and silverware,Kitchen and dining
966015814531483475,Coffee maker,Kitchen and dining
966015814531483475,Private entrance,Location features
966015814531483475,Backyard,Outdoor
966015814531483475,Self check-in,Services
966015814531483475,Smart lock,Services
966015814531483475,Lock on bedroom door,Privacy and safety
966015814531483475,Washer,Privacy and safety
1535157466371657330,Bathtub,Bathroom
1535157466371657330,Hair dryer,Bathroom
1535157466371657330,Cleaning products,Bathroom
1535157466371657330,Shampoo,Bathroom
1535157466371657330,Conditioner,Bathroom
1535157466371657330,Body soap,Bathroom
1535157466371657330,Hot water,Bathroom
1535157466371657330,Shower gel,Bathroom
1535157466371657330,Washer,Bedroom and laundry
1535157466371657330,Paid dryer,Bedroom and laundry
1535157466371657330,Hangers,Bedroom and laundry
1535157466371657330,Bed linens,Bedroom and laundry
1535157466371657330,Extra pillows and blankets,Bedroom and laundry
1535157466371657330,Drying rack for clothing,Bedroom and laundry
1535157466371657330,Clothing storage: walk-in closet,Bedroom and laundry
1535157466371657330,TV,Entertainment
1535157466371657330,Exercise equipment,Entertainment
1535157466371657330,Board games,Family
1535157466371657330,Air conditioning,Heating and cooling
1535157466371657330,Central heating,Heating and cooling
1535157466371657330,Exterior security cameras on property,Home safety
1535157466371657330,Smoke alarm,Home safety
1535157466371657330,Carbon monoxide alarm,Home safety
1535157466371657330,Fire extinguisher,Home safety
1535157466371657330,First aid kit,Home safety
1535157466371657330,Wifi,Internet and office
1535157466371657330,Dedicated workspace,Internet and office
1535157466371657330,Kitchen,Kitchen and dining
1535157466371657330,Refrigerator,Kitchen and dining
1535157466371657330,Microwave,Kitchen and dining
1535157466371657330,Cooking basics,Kitchen and dining
1535157466371657330,Dishes and silverware,Kitchen and dining
1535157466371657330,Freezer,Kitchen and dining
1535157466371657330,Dishwasher,Kitchen and dining
1535157466371657330,Electric stove,Kitchen and dining
1535157466371657330,Oven,Kitchen and dining
1535157466371657330,Coffee maker,Kitchen and dining
1535157466371657330,Wine glasses,Kitchen and dining
1535157466371657330,Toaster,Kitchen and dining
1535157466371657330,Blender,Kitchen and dining
1535157466371657330,Barbecue utensils,Kitchen and dining
1535157466371657330,Coffee,Kitchen and dining
1535157466371657330,Bread maker,Kitchen and dining
1535157466371657330,Private patio or balcony,Outdoor
1535157466371657330,Fire pit,Outdoor
1535157466371657330,Outdoor dining area,Outdoor
1535157466371657330,BBQ grill,Outdoor
1535157466371657330,Free parking on premises,Parking and facilities
1535157466371657330,Free street parking,Parking and facilities
1535157466371657330,Pool,Parking and facilities
1535157466371657330,Hot tub,Parking and facilities
1535157466371657330,Elevator,Parking and facilities
1535157466371657330,Private gym in building,Parking and facilities
1535157466371657330,Luggage dropoff allowed,Services
1535157466371657330,Self check-in,Services
1535157466371657330,Lockbox,Services
1535157466371657330,Essentials,Not included
1177429576159372498,Bathtub,Bathroom
1177429576159372498,Hair dryer,Bathroom
1177429576159372498,Shampoo,Bathroom
1177429576159372498,Conditioner,Bathroom
1177429576159372498,Body soap,Bathroom
1177429576159372498,Hot water,Bathroom
1177429576159372498,Shower gel,Bathroom
1177429576159372498,Essentials,Bedroom and laundry
1177429576159372498,Hangers,Bedroom and laundry
1177429576159372498,Room-darkening shades,Bedroom and laundry
1177429576159372498,Iron,Bedroom and laundry
1177429576159372498,TV,Entertainment
1177429576159372498,Pack ’n play/Travel crib - available upon request,Family
1177429576159372498,Air conditioning,Heating and cooling
1177429576159372498,Heating,Heating and cooling
1177429576159372498,Smoke alarm,Home safety
1177429576159372498,Carbon monoxide alarm,Home safety
1177429576159372498,Fast wifi – 158 Mbps,Internet and office
1177429576159372498,Dedicated workspace,Internet and office
1177429576159372498,Microwave,Kitchen and dining
1177429576159372498,Mini fridge,Kitchen and dining
1177429576159372498,Coffee maker,Kitchen and dining
1177429576159372498,Coffee,Kitchen and dining
1177429576159372498,Laundromat nearby,Location features
1177429576159372498,Elevator,Parking and facilities
1177429576159372498,Shared gym in building,Parking and facilities
1177429576159372498,Paid parking on premises,Parking and facilities
1177429576159372498,Pets allowed,Services
1177429576159372498,Self check-in,Services
1177429576159372498,Smart lock,Services
1177429576159372498,Housekeeping - available at extra cost,Services
1177429576159372498,Exterior security cameras on property,Not included
1177429576159372498,Kitchen,Not included
1177429576159372498,Washer,Not included
1177429576159372498,Private entrance,Not included
43132765,Courtyard view,Scenic views
43132765,Bathtub,Bathroom
43132765,Hair dryer,Bathroom
43132765,Cleaning products,Bathroom
43132765,Hot water,Bathroom
43132765,Free washer – In unit,Bedroom and laundry
43132765,Free dryer – In unit,Bedroom and laundry
43132765,Essentials,Bedroom and laundry
43132765,Hangers,Bedroom and laundry
43132765,Bed linens,Bedroom and laundry
43132765,Extra pillows and blankets,Bedroom and laundry
43132765,Room-darkening shades,Bedroom and laundry
43132765,Iron,Bedroom and laundry
43132765,Safe,Bedroom and laundry
43132765,Mosquito net,Bedroom and laundry
43132765,Clothing storage: dresser,Bedroom and laundry
43132765,Ethernet connection,Entertainment
43132765,TV,Entertainment
43132765,Record player,Entertainment
43132765,Bluetooth sound system,Entertainment
43132765,Game console,Entertainment
43132765,Arcade games,Entertainment
43132765,Books and reading material,Entertainment
43132765,Window guards,Family
43132765,Outlet covers,Family
43132765,Board games,Family
43132765,Window AC unit,Heating and cooling
43132765,Ceiling fan,Heating and cooling
43132765,Central heating,Heating and cooling
43132765,Lock on bedroom door,Privacy and safety
43132765,Smoke alarm,Privacy and safety
43132765,Carbon monoxide alarm,Privacy and safety
43132765,Fast wifi – 278 Mbps,Internet and office
43132765,Dedicated workspace,Internet and office
43132765,Kitchen,Kitchen and dining
43132765,Refrigerator,Kitchen and dining
43132765,Microwave,Kitchen and dining
43132765,Cooking basics,Kitchen and dining
43132765,Dishes and silverware,Kitchen and dining
43132765,Freezer,Kitchen and dining
43132765,Gas stove,Kitchen and dining
43132765,Stainless steel double oven,Kitchen and dining
43132765,Coffee maker,Kitchen and dining
43132765,Wine glasses,Kitchen and dining
43132765,Toaster,Kitchen and dining
43132765,Baking sheet,Kitchen and dining
43132765,Dining table,Kitchen and dining
43132765,Coffee,Kitchen and dining
43132765,Laundromat nearby,Location features
43132765,Free parking on premises,Parking and facilities
43132765,Free street parking,Parking and facilities
43132765,Single level home,Parking and facilities
43132765,Pets allowed,Services
43132765,Luggage dropoff allowed,Services
43132765,Long term stays allowed,Services
43132765,Self check-in,Services
43132765,Lockbox,Services
43132765,Cleaning available during stay,Services
43132765,Exterior security cameras on property,Not included
43132765,Shampoo,Not included
43132765,Private entrance,Not included
1551346502888454090,Hair dryer,Bathroom
1551346502888454090,Shampoo,Bathroom
1551346502888454090,Body soap,Bathroom
1551346502888454090,Essentials,Bedroom and laundry
1551346502888454090,Hangers,Bedroom and laundry
1551346502888454090,Bed linens,Bedroom and laundry
1551346502888454090,Iron,Bedroom and laundry
1551346502888454090,Safe,Bedroom and laundry
1551346502888454090,TV,Entertainment
1551346502888454090,Air conditioning,Heating and cooling
1551346502888454090,Heating,Heating and cooling
1551346502888454090,Smoke alarm,Home safety
1551346502888454090,Carbon monoxide alarm,Home safety
1551346502888454090,Fire extinguisher,Home safety
1551346502888454090,First aid kit,Home safety
1551346502888454090,Wifi,Internet and office
1551346502888454090,Dedicated workspace,Internet and office
1551346502888454090,Private entrance,Location features
1551346502888454090,Patio or balcony,Outdoor
1551346502888454090,Elevator,Parking and facilities
1551346502888454090,Paid parking off premises,Parking and facilities
1551346502888454090,Pets allowed,Services
1551346502888454090,Breakfast,Services
1551346502888454090,Long term stays allowed,Services
1551346502888454090,Host greets you,Services
1551346502888454090,Kitchen,Not included
1551346502888454090,Washer,Not included
8055721,Bathtub,Bathroom
8055721,Hair dryer,Bathroom
8055721,Cleaning products,Bathroom
8055721,Shampoo,Bathroom
8055721,Conditioner,Bathroom
8055721,Body soap,Bathroom
8055721,Hot water,Bathroom
8055721,Shower gel,Bathroom
8055721,Essentials,Bedroom and laundry
8055721,Hangers,Bedroom and laundry
8055721,Bed linens,Bedroom and laundry
8055721,Extra pillows and blankets,Bedroom and laundry
8055721,Room-darkening shades,Bedroom and laundry
8055721,Iron,Bedroom and laundry
8055721,Clothing storage: closet,Bedroom and laundry
8055721,Books and reading material,Entertainment
8055721,Air conditioning,Heating and cooling
8055721,Portable fans,Heating and cooling
8055721,Heating,Heating and cooling
8055721,Lock on bedroom door,Privacy and safety
8055721,Exterior security cameras on property,Privacy and safety
8055721,Smoke alarm,Privacy and safety
8055721,Carbon monoxide alarm,Privacy and safety
8055721,Fire extinguisher,Privacy and safety
8055721,First aid kit,Privacy and safety
8055721,Wifi,Internet and office
8055721,Dedicated workspace,Internet and office
8055721,Kitchen,Kitchen and dining
8055721,Refrigerator,Kitchen and dining
8055721,Microwave,Kitchen and dining
8055721,Cooking basics,Kitchen and dining
8055721,Dishes and silverware,Kitchen and dining
8055721,Freezer,Kitchen and dining
8055721,Stove,Kitchen and dining
8055721,Oven,Kitchen and dining
8055721,Hot water kettle,Kitchen and dining
8055721,Coffee maker,Kitchen and dining
8055721,Wine glasses,Kitchen and dining
8055721,Toaster,Kitchen and dining
8055721,Baking sheet,Kitchen and dining
8055721,Blender,Kitchen and dining
8055721,Dining table,Kitchen and dining
8055721,Coffee,Kitchen and dining
8055721,Laundromat nearby,Location features
8055721,Patio or balcony,Outdoor
8055721,Outdoor furniture,Outdoor
8055721,Outdoor dining area,Outdoor
8055721,Free street parking,Parking and facilities
8055721,Luggage dropoff allowed,Services
8055721,Self check-in,Services
8055721,Keypad,Services
8055721,TV,Not included
8055721,Washer,Not included
8055721,Dryer,Not included
40113324,Garden view,Scenic views
40113324,Mountain view,Scenic views
40113324,Hair dryer,Bathroom
